Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
11221,miss,200.850682,11.124658
35244,miss,5.06182,6.013542
12813,miss,4.378617,6.464123
1267,miss,4.653632,5.940835
26475,miss,3.864416,4.45486
34290,miss,5.034219,5.121687
26366,miss,7.602275,4.64099
11629,miss,4.372424,5.906737
8071,miss,4.048074,4.546245
13944,miss,7.080226,11.265871
6096,miss,4.280166,4.50186
1023,miss,4.478474,7.876175
19421,miss,4.411484,4.741469
2045,miss,5.797837,6.102732
19421,hit,0,4.489218
4465,miss,5.932566,7.691967
3680,miss,6.692375,118.927057
12141,miss,5.869104,4.872804
4465,hit,0,9.085646
14068,miss,5.979797,4.963743
6415,miss,5.3682,7.882334
9939,miss,7.79844,5.050361
33418,miss,10.403434,17.553547
4178,miss,8.015545,124.465684
15574,miss,7.102204,4.488381
11835,miss,6.409678,23.134714
32888,miss,5.646462,8.124232
32779,miss,8.551833,7.282467
28490,miss,10.368961,4.055137
12840,miss,7.082329,7.424234
11374,miss,8.251747,8.333428
1455,miss,5.991762,4.478895
7208,miss,8.435808,8.914934
16920,miss,10.676234,10.845512
26171,miss,7.169504,5.433379
30077,miss,7.303936,3.501526
7432,miss,11.903836,10.034872
34397,miss,8.068706,7.600608
3914,miss,8.701705,4.275312
34380,miss,9.831706,5.525452
32083,miss,8.965779,4.288241
15574,hit,0,4.460918
30134,miss,9.171978,9.992383
177,miss,10.048124,6.781514
34380,hit,0,4.70689
19345,miss,7.924264,3.797307
16143,miss,8.482365,21.281803
29540,miss,7.932605,3.747889
33728,miss,12.394882,5.337234
29514,miss,8.230022,4.24116
35836,miss,10.145209,4.481429
8830,miss,11.671929,4.183876
22764,miss,15.081399,153.782275
34912,miss,10.055306,3.809729
11374,soft-hit,12.97025,7.331172
31102,miss,9.331406,3.404604
9375,miss,14.611871,9.860574
13138,miss,10.249513,3.221561
9522,miss,12.271026,4.303955
6979,miss,15.711579,15.503947
13471,miss,13.861525,16.448595
428,miss,11.595084,3.926557
22735,miss,11.848091,4.75572
30720,miss,13.873716,11.495838
23540,miss,11.938851,20.679171
9163,miss,13.197443,5.547259
30117,miss,13.233049,4.601264
23400,miss,14.239566,11.341563
15088,miss,13.131562,9.885997
25357,miss,17.586816,5.186115
22764,hit,0,150.539281
13073,miss,16.564791,8.542792
28490,soft-hit,16.208288,20.731881
4141,miss,10.982122,6.902074
27309,miss,15.872224,21.940662
27302,miss,14.38667,4.169575
29936,miss,17.122778,15.876733
30743,miss,12.482184,4.871376
580,miss,17.627109,10.282347
35756,miss,14.063028,3.505887
803,miss,12.795,4.077822
24061,miss,13.138488,16.155271
3100,miss,17.524754,7.585543
5674,miss,18.374715,13.988081
22282,miss,15.801718,8.350363
12148,miss,20.069458,9.676087
28490,hit,0,19.692437
29826,miss,18.785879,7.782356
23978,miss,17.161183,7.949374
1766,miss,16.576951,5.295786
23791,miss,13.526473,3.79809
5566,miss,14.51799,22.123612
13138,soft-hit,18.716303,5.593846
15538,miss,21.252742,6.857067
33418,soft-hit,21.442651,29.871271
22764,soft-hit,23.790547,170.363807
20845,miss,21.044094,4.154805
16491,miss,52.129597,245.674606
32888,hit,0,4.899901
11650,miss,17.051991,3.815789
6626,miss,16.272109,3.668963
4141,hit,0,5.347111
36348,miss,42.609948,22.965681
6556,miss,23.477275,6.261943
29987,miss,24.072594,117.870599
27302,soft-hit,27.595057,33.844157
31342,miss,16.205443,3.581635
23952,miss,19.214459,5.826997
30088,miss,28.396669,12.129674
177,soft-hit,19.844634,7.788478
6556,hit,0,50.615561
35244,soft-hit,27.35968,41.816647
5674,soft-hit,23.625437,13.788823
13572,miss,23.734738,5.128677
5766,miss,20.205962,69.562311
35796,miss,23.086697,5.259978
14601,miss,19.802897,5.130024
5131,miss,21.626605,20.919235
9823,miss,26.544331,27.824185
35244,soft-hit,29.249807,116.302152
2836,miss,31.726056,93.550399
23969,miss,18.15736,5.195237
10054,miss,27.899905,7.939516
21741,miss,32.13358,9.359544
22335,miss,23.429946,21.639072
35836,soft-hit,25.760179,29.30352
10283,miss,20.115594,22.037117
18306,miss,24.076054,10.487065
9823,soft-hit,23.847329,6.697003
23907,miss,23.971461,5.266525
1267,soft-hit,23.973428,21.376469
23969,hit,0,4.460445
15538,soft-hit,26.222218,7.501976
18575,miss,22.319409,8.76484
9375,soft-hit,24.064371,5.280998
10285,miss,24.014603,6.415681
28153,miss,24.656268,34.509134
35836,soft-hit,24.49234,5.988593
27302,soft-hit,28.249412,6.517442
299,miss,22.894649,28.419588
13944,soft-hit,25.695341,17.424593
23791,hit,0,3.268575
30743,soft-hit,25.394939,7.327333
32083,soft-hit,31.84989,9.663216
17225,miss,27.643008,22.675686
34397,hit,0,4.190127
19744,miss,23.230101,13.762651
9823,hit,0,23.119959
5674,soft-hit,30.523529,11.145719
6516,miss,27.43213,6.788338
11221,miss,33.967877,40.302139
26697,miss,29.178167,7.747879
453,miss,31.615092,3.93651
23416,miss,24.53448,2.554399
34912,soft-hit,25.997262,12.473717
7880,miss,25.221173,11.43419
7208,soft-hit,24.84593,69.769873
5618,miss,25.49315,4.763014
36241,miss,24.496347,5.376036
4465,soft-hit,25.523777,9.302152
10455,miss,27.884981,6.492037
34568,miss,47.055002,10.922175
2108,miss,24.337728,5.104159
13353,miss,24.172922,5.059123
13353,hit,0,4.5202
1766,soft-hit,27.544499,15.122093
34342,miss,28.265593,35.19051
4178,soft-hit,32.560105,3.659504
35244,soft-hit,38.919825,160.369653
13073,soft-hit,37.737909,5.449288
30088,soft-hit,38.480413,19.160714
5997,miss,34.084177,4.160996
28335,miss,30.643899,36.037387
34084,miss,30.809621,77.581117
17778,miss,30.125875,6.312392
22979,miss,45.276427,13.863319
3100,soft-hit,41.210462,17.333882
13471,soft-hit,38.882301,40.9326
7366,miss,25.265128,6.744912
25956,miss,30.149335,6.755799
30350,miss,37.116125,5.13326
12148,soft-hit,40.434737,13.423383
32818,miss,32.525099,49.895108
4465,soft-hit,39.407641,13.99426
22735,soft-hit,31.4414,20.075596
1995,miss,41.124857,41.528171
21672,miss,36.765784,6.089379
23203,miss,31.072558,15.186535
19924,miss,36.317129,21.760268
35756,soft-hit,31.151835,5.151662
22019,miss,31.617803,49.742985
22979,hit,0,59.553298
1085,miss,51.730184,59.216115
9939,soft-hit,39.273364,35.680209
5654,miss,36.258873,158.673577
34380,soft-hit,36.017936,5.895376
6979,soft-hit,33.877663,7.988595
29360,miss,38.708563,3.964529
15814,miss,32.226274,15.629753
5131,soft-hit,31.401767,23.872916
11282,miss,30.901023,15.261948
18654,miss,85.738923,21.324279
2857,miss,39.19866,5.651653
16142,miss,34.145919,5.571831
19963,miss,29.926344,4.574261
9522,soft-hit,34.428358,4.381476
11135,miss,34.759635,64.797891
34161,miss,31.084367,42.755244
7208,hit,0,64.034118
11374,soft-hit,33.089129,34.329092
29540,soft-hit,35.594974,33.165875
21345,miss,45.35351,30.129031
7208,hit,0,60.84264
5654,soft-hit,39.450418,148.525799
9939,soft-hit,47.196328,11.067911
13944,soft-hit,36.656529,29.895441
33728,soft-hit,37.730368,10.436611
364,miss,35.982824,36.236665
31264,miss,36.081769,18.720952
26718,miss,36.566281,5.540285
35836,soft-hit,39.213058,82.640058
24802,miss,38.105451,9.428872
29156,miss,30.120696,62.080796
24125,miss,34.460116,20.432794
21475,miss,37.380491,10.080377
33971,miss,36.390617,5.249269
6626,soft-hit,39.282852,8.157645
5131,soft-hit,48.215821,24.446202
18530,miss,31.249156,12.330524
6415,soft-hit,35.105879,15.702358
1545,miss,35.435131,4.863546
16607,miss,41.696029,109.601363
15365,miss,32.694613,6.564136
29514,soft-hit,40.764589,82.968236
33971,soft-hit,38.534671,43.647803
31102,soft-hit,35.433414,8.15284
22549,miss,43.18809,47.044269
29987,soft-hit,39.024046,142.036131
19963,soft-hit,34.458764,9.135649
13471,soft-hit,46.297052,9.221905
16692,miss,49.144754,13.574771
9726,miss,47.448556,10.627594
10285,soft-hit,42.695323,43.913468
23978,soft-hit,34.784299,7.73065
1351,miss,35.45031,28.91205
25223,miss,45.372391,28.355188
1455,soft-hit,44.501431,23.164431
4465,soft-hit,38.874907,9.700813
22979,soft-hit,54.086577,13.113773
35244,soft-hit,49.56275,127.476783
26648,miss,38.362073,21.053694
3718,miss,41.393198,7.238092
16692,hit,0,5.232462
177,soft-hit,44.961542,97.96145
5352,miss,40.003959,20.757499
19719,miss,47.304684,48.191045
13138,soft-hit,45.73451,7.414716
35756,soft-hit,41.298929,6.916286
34647,miss,39.337602,11.831847
13572,soft-hit,50.031252,73.218538
13512,miss,45.854885,9.065588
19719,hit,0,54.492124
35796,soft-hit,48.230781,14.142953
21672,soft-hit,51.247023,43.633992
11650,soft-hit,40.372229,27.484729
25956,soft-hit,41.104149,9.408021
34161,soft-hit,40.127772,38.918148
428,soft-hit,37.828566,5.358276
11135,soft-hit,46.435412,21.018752
14068,soft-hit,45.110238,17.11227
4494,miss,44.921489,13.258782
18306,soft-hit,51.987144,11.666826
16662,miss,41.235401,6.261032
31102,soft-hit,41.56095,9.394709
13824,miss,39.349794,2.936112
24514,miss,59.695884,68.381847
17463,miss,46.6542,40.77623
35302,miss,38.837225,20.250122
32913,miss,38.653135,8.23164
34280,miss,51.120971,169.727356
14601,soft-hit,42.13406,145.908077
26366,soft-hit,41.793096,12.890977
26484,miss,43.170215,9.74061
1023,soft-hit,45.485501,5.926037
35470,miss,55.412738,29.321685
28836,miss,45.572845,7.96395
2124,miss,58.574707,18.473251
22979,soft-hit,73.829984,20.249762
22735,soft-hit,44.416823,6.379018
2561,miss,59.479445,7.625383
453,soft-hit,54.463126,95.144319
11835,soft-hit,45.764933,58.512671
19684,miss,44.657562,93.476802
23907,soft-hit,52.836153,81.783793
2102,miss,41.162675,93.490429
5124,miss,41.712274,13.581675
1267,soft-hit,54.772285,119.066789
13138,soft-hit,53.514217,16.185652
2561,soft-hit,60.464884,18.756714
29699,miss,43.986198,16.931637
9868,miss,53.113753,45.962884
27830,miss,51.296834,16.165578
4415,miss,43.914378,79.098233
14312,miss,52.043872,37.15143
16692,soft-hit,43.954399,28.403867
35244,soft-hit,59.29447,41.129989
30088,soft-hit,55.013255,17.30782
28513,miss,58.477716,12.008542
31342,soft-hit,53.266183,25.515633
33049,miss,48.792614,17.94322
19719,hit,0,43.856699
21773,miss,55.538067,87.933604
16142,soft-hit,50.702655,69.66735
23400,hit,0,5.625619
2836,soft-hit,65.942813,189.799183
32634,miss,47.695524,96.445265
11858,miss,46.51063,7.307882
23907,hit,0,65.328868
24802,soft-hit,57.590337,143.55844
5352,soft-hit,49.606407,12.745341
11374,soft-hit,48.513914,35.264712
8071,soft-hit,48.028105,122.479778
30250,miss,62.531726,175.773474
11221,miss,70.062481,44.849112
3680,soft-hit,49.151364,271.528547
14996,miss,61.755436,37.000343
7310,miss,49.166463,119.184856
28490,soft-hit,60.870828,27.074821
19101,miss,56.847735,41.282846
11221,miss,60.885995,96.902453
34084,soft-hit,48.996858,5.913552
16071,miss,55.2827,9.97316
7802,miss,51.3067,78.594538
5833,miss,49.318991,11.555693
6096,soft-hit,63.02163,40.420056
31086,miss,58.293043,115.320418
10285,soft-hit,53.222213,17.544519
16622,miss,62.543724,13.576498
4141,soft-hit,49.321739,23.613472
1545,soft-hit,61.405842,36.950698
30077,soft-hit,51.876798,82.700011
16505,miss,45.412974,17.825427
12108,miss,52.149219,4.903081
28393,miss,63.18631,60.771352
9868,soft-hit,60.956394,45.416355
33011,miss,56.077974,78.808322
24514,soft-hit,72.127167,140.589464
14312,soft-hit,61.711497,43.146649
17196,miss,51.245679,6.961876
18306,soft-hit,54.587026,12.820122
35756,soft-hit,55.821718,66.593085
10287,miss,55.74042,96.026946
16377,miss,56.808435,14.463895
2102,hit,0,81.694671
2427,miss,60.762895,206.953428
20011,miss,53.978161,23.916781
26171,soft-hit,79.556672,55.280848
31102,soft-hit,55.315054,12.757831
12487,miss,58.014846,13.911759
13471,soft-hit,71.519311,68.866939
36254,miss,54.065061,6.423057
13944,soft-hit,64.175472,6.524577
23540,soft-hit,52.848805,158.659416
30117,soft-hit,68.99163,82.086095
16607,soft-hit,61.905906,101.144841
17621,miss,73.01724,92.101716
1040,miss,62.733592,16.987616
34342,soft-hit,62.148499,114.559752
5692,miss,66.501883,8.286549
15486,miss,67.359966,22.811275
31863,miss,66.846006,14.372575
16228,miss,55.232606,52.77453
19101,soft-hit,65.655371,15.36336
33418,soft-hit,63.406645,114.052926
2045,soft-hit,55.605285,96.816642
299,soft-hit,58.777102,50.895293
13708,miss,63.876307,17.719152
26648,soft-hit,58.061001,11.69153
2561,soft-hit,75.19683,20.987988
26555,miss,55.243459,11.921907
19991,miss,57.07999,86.648496
14515,miss,53.155765,31.150074
9823,soft-hit,64.090254,16.697833
3328,miss,57.834269,19.958584
32774,miss,64.447107,13.192864
29514,soft-hit,69.89527,132.908481
29072,miss,63.061943,7.775822
1912,miss,66.156379,13.101723
16701,miss,60.524369,41.5036
29360,soft-hit,89.291698,336.136758
13353,soft-hit,52.908611,205.219895
13661,miss,69.925062,76.377981
25223,soft-hit,70.562571,34.327461
16071,soft-hit,65.421894,9.67332
11135,soft-hit,64.9156,152.533889
26484,soft-hit,62.43681,30.604248
14930,miss,76.207242,20.152561
29540,soft-hit,61.674515,50.290095
28836,soft-hit,68.512605,23.011341
30077,soft-hit,60.924349,99.816701
26171,soft-hit,78.304779,27.74718
33971,soft-hit,75.025174,7.375414
29864,miss,79.58479,83.73449
8010,miss,54.066743,18.934391
13819,miss,55.851063,39.597481
10283,soft-hit,56.097653,36.067261
12108,soft-hit,63.223749,8.99467
16662,soft-hit,64.636399,11.798544
580,soft-hit,78.503057,83.060942
299,hit,0,7.819256
16607,soft-hit,72.474505,216.879689
23519,miss,63.106931,10.120544
12873,miss,66.364295,16.536303
27323,miss,70.98915,16.078613
31102,soft-hit,65.316788,126.94806
25811,miss,55.543537,159.186725
14515,soft-hit,59.420678,29.407788
5674,soft-hit,78.217594,82.894401
12840,soft-hit,62.740676,40.358775
1040,soft-hit,70.783739,18.158396
16771,miss,71.369043,35.191983
19782,miss,80.570796,32.013627
17290,miss,61.429235,4.075762
1351,soft-hit,60.791076,4.756805
25357,soft-hit,79.029247,81.763328
9522,soft-hit,68.929851,14.973261
6556,soft-hit,68.997614,6.220319
18575,hit,0,9.211645
27309,soft-hit,78.554806,193.358355
3680,soft-hit,66.20567,380.727332
13708,soft-hit,75.274716,69.426272
7208,soft-hit,64.450776,95.226196
4141,soft-hit,66.699011,11.321858
35796,soft-hit,104.21899,21.420505
33971,soft-hit,69.399141,78.202951
21345,soft-hit,67.831494,6.347424
13944,soft-hit,77.901812,35.679482
5692,soft-hit,77.880773,9.038409
31863,soft-hit,66.939933,29.636397
26265,miss,86.868853,107.128987
26475,soft-hit,74.11018,125.29898
23907,soft-hit,79.255295,12.855741
11858,soft-hit,66.257753,32.27759
4415,soft-hit,68.995088,130.931502
35397,miss,68.773612,63.488308
2108,soft-hit,61.592097,8.668403
16071,soft-hit,74.466439,20.582582
30736,miss,79.452219,22.79361
23791,soft-hit,59.426899,158.442899
2857,soft-hit,70.239285,16.398428
32741,miss,77.006013,95.851218
13797,miss,79.27204,52.490773
8197,miss,62.586209,21.764569
3328,soft-hit,69.307206,22.452126
580,soft-hit,84.674935,60.047904
2045,soft-hit,67.483421,81.421789
34679,miss,74.390349,16.149115
3100,soft-hit,89.579034,65.796776
36348,soft-hit,113.285998,131.278281
14515,hit,0,7.920289
28393,soft-hit,101.977963,22.863256
16776,miss,90.463145,126.756391
19392,miss,75.888545,14.456536
4415,hit,0,86.478106
28194,miss,78.169543,6.941175
20532,miss,86.899796,14.746796
35546,miss,69.496696,113.655968
17621,soft-hit,99.672282,28.554425
13512,soft-hit,86.913247,186.518693
23371,miss,71.437861,7.460208
34647,soft-hit,70.90267,7.656361
18575,hit,0,8.860384
20718,miss,70.027316,9.153869
4889,miss,71.455962,59.696154
1085,soft-hit,94.542164,192.946581
6367,miss,74.968863,11.902775
21475,soft-hit,75.854204,12.318529
4889,soft-hit,72.034763,51.423691
9726,soft-hit,105.740459,23.401809
8389,miss,87.852996,192.407779
13944,soft-hit,88.049431,34.979118
22764,soft-hit,76.884445,268.549843
35836,soft-hit,93.755597,101.340763
15354,miss,73.19926,7.402555
4095,miss,71.784863,50.073542
27302,soft-hit,102.551552,21.252604
31303,miss,71.946784,42.201712
36254,soft-hit,74.248305,144.557376
16228,soft-hit,70.173051,190.442232
32779,soft-hit,83.664172,13.908271
11595,miss,75.960489,10.204251
25956,soft-hit,73.781111,12.270167
18654,soft-hit,165.788418,52.890115
18575,hit,0,8.677604
15230,miss,65.723903,13.002123
28153,soft-hit,77.837933,11.235035
5566,soft-hit,75.918325,99.56299
34410,miss,78.00566,40.751122
31342,soft-hit,68.517724,10.793517
21345,soft-hit,78.09871,43.585086
3822,miss,75.864014,151.30945
27259,miss,81.083537,98.471215
12479,miss,87.802532,27.347246
8197,soft-hit,71.055282,17.162606
1455,soft-hit,97.332012,82.559363
428,soft-hit,70.769156,20.567341
9476,miss,85.369801,22.125647
1351,soft-hit,74.506225,36.520288
13824,hit,0,113.748805
10490,miss,71.538049,221.033176
14813,miss,104.094008,88.764543
10283,hit,0,49.565968
6533,miss,73.787767,7.251714
34039,miss,87.486145,92.256485
8389,soft-hit,92.408845,9.375821
13471,soft-hit,103.311498,19.530858
28513,soft-hit,97.343633,244.519844
4141,soft-hit,78.237072,65.433538
496,miss,77.076704,86.537715
32779,soft-hit,88.246178,93.496725
13959,miss,83.138539,123.703763
29668,miss,71.577927,21.81235
21741,soft-hit,112.647601,35.901083
28393,soft-hit,101.663147,75.774938
26555,soft-hit,74.715266,11.476218
7016,miss,98.141016,7.831419
33971,soft-hit,82.031713,67.557727
31408,miss,76.478127,12.986291
19368,miss,72.410674,34.368288
28114,miss,118.930699,36.420293
13138,soft-hit,102.384603,101.58362
24388,miss,75.904321,17.963751
35470,soft-hit,113.79329,151.385683
17778,soft-hit,85.77032,16.699143
6029,miss,83.744139,19.951712
12487,soft-hit,84.218961,16.55362
14312,soft-hit,90.231584,115.364478
23371,soft-hit,81.485199,18.949395
11135,soft-hit,95.193585,8.778092
8830,soft-hit,80.52006,13.492045
18131,miss,89.39972,121.720711
6824,miss,105.17482,201.618608
1408,miss,74.63035,84.135562
1160,miss,126.29613,262.052501
32603,miss,76.102815,97.327925
6029,soft-hit,87.015625,17.702242
19963,soft-hit,81.117128,133.815511
